video_id,content,sentiment,confidence,url,title,published_date,sentiment_label
video_0,"순창, 담양과 호남 상생사업으로 추진 김제, 새만금 유치로 추진 중 지역 내 갈등 우려 유치 악영향 제주 경북 등과 경쟁 상황 분열 치명타 마사회 유치, 제2차 공공기관 이전의 일부 김 지사의 지역 간 갈등 조정 능력 의문 부산 강서구 부산경남 경마공원. 한국마사회 부산경남지역본부 제공 21대 대선을 앞두고 제2차 공공기관 지방 이전이 화두로 오른 가운데, 한국마사회 유치를 둘러싸고 전북 지역 자치단체 간 경쟁이 펼쳐지고 있다. 전북 순창군은 전남 담양군과 호남 상생 협력사업 으로, 김제시는 새만금 유치로 각각 사업을 추진 중이다. 문제는 이런 지역 내 갈등이 유치에 악영향을 미칠 수 있다는 점이다. 특히 김관영 전북지사가 갈등 조정 능력이 부족하다는 평을 받는 상황에서 우려가 더욱 커지고 있다. 순창군 담양군 연합팀은 지난해 2월부터 한국마사회 유치 광역 상생협력사업 기본구상 용역 을 진행해 7월 완료했다. 총 5천 7억 원을 투입해 순창에는 경마시설과 관리시설을, 담양에는 승마시설과 체험시설을 배치할 계획이다. 전북 순창군과 전남 담양군이 제시한 마사회 호남권 렛츠런파크 기본 구상도. 순창군 제공 반면 김제시는 새만금 원형섬 78만 평 을 1순위, 새만금 수변도시 공공용지를 2순위 유치 후보지로 제시했다. 2026년 새만금 신항만 개항과 연계한 중국 관광객 유입, 새만금 말산업복합단지와의 연계 효과를 내세우고 있다. 한국마사회의 렛츠런파크는 현재 서울, 제주, 부산 경남, 경북 영천 2025년 준공 예정 에 자리 잡고 있다. 호남 지역은 유일하게 경마장이 없는 지역으로, 지역 균형발전 차원에서 유치 필요성이 제기돼 왔다. 순창과 김제 양측 모두 설득력 있는 유치 근거를 내세우고 있는 만큼 지역 내부의 경쟁으로 변질될 가능성이 있다. 한목소리를 내도 아쉬운 판국에 내부 경쟁으로 경쟁력이 약화할 것이라는 우려가 커지고 있다. 제주와 경북 등도 유치전에 뛰어든 상황이다. 전북 김제가 제시하고 있는 한국마사회 유치 현황도. 김제시 제공 이번 한국마사회 유치 경쟁은 정부가 추진하는 제2차 공공기관 이전의 일부다. 전북뿐 아니라 전국의 지방자치단체가 공공기관 이전을 지역경제 활성화의 핵심 동력 중 하나로 보고 있다. 전국적으로 치열해질 유치 경쟁에서 지역 내 통합된 목소리를 내지 못할 경우 다른 지역과의 경쟁에서 불리한 위치에 설 수밖에 없다. 이런 상황에서 김관영 전북지사의 갈등 조정 역할이 더욱 주목받고 있다. 그러나 김 지사는 취임 이후 여러 지역 현안에서 갈등 중재 역할을 제대로 수행하지 못했다는 비판을 받아왔다. 새만금 관할권을 둘러싼 군산 김제 부안 간 갈등, 전주 완주 통합 논의 과정에서의 이견 조율 실패, 새만금특별지자체 출범을 둘러싼 이해관계 대립 등에서 미온적인 조정 능력을 보였다는 지적이 계속됐다. 전북도 관계자는 벌써부터 갈등 요소로 작동하면 부정적일 것 같다 며 각각의 의견을 듣고 조정할 부분이 있으면 조정을 해야 한다 고 말했다. CBS노컷뉴스는 여러분의 제보로 함께 세상을 바꿉니다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요. 이메일 카카오톡 노컷뉴스 사이트",1,0.17969946563243866,https://n.news.naver.com/mnews/article/079/0004023029?sid=102,김관영 갈등 조정력 도마 위…순창·김제 마사회·경마공원 유치전,2025-05-27 04:15:57.712821,neutral
video_1,"도시숲의 효과. 아유경제 오수영 기자 전북이 기후위기 대응 및 도시민 삶의 질 제고를 위해 도시숲을 구축한다.지난 9일 전북은 총사업비 202억 원 국비 60억 원, 도비 41억 원, 시ㆍ군비 101억 원 을 투입해 도시숲 조성 사업 을 본격 추진할 방침이라고 밝혔다.해당 사업에 따라 도는 올해에만 29개소 대상으로 30.44 규모의 도시숲을 신규 조성할 계획이다. 주요 조성 대상지는 기후대응 도시숲 10.5 전주시 탄소국가산단, 익산 전라선 폐철도 등 8개소 도시바람길숲 5.7 군산 폐철도 구간 자녀안심 그린숲 0.28 남원 월락초 등 4개소 지자체 도시숲 13.96 부안자연생태공원 등 16개소 등이다.또한 지역별 기후 특성과 주민 수요를 반영한 맞춤형 도시숲 모델 도 도입한다. 아울러 기존의 노후 도시숲에 대한 리모델링과 체계적 관리도 병행해 도시숲이 세대를 잇는 지속가능한 녹색 자산으로서 자리매김할 수 있도록 추진할 방침이다.전북 관계자는 도시숲은 도시를 건강하게 숨 쉬게 하는 생명선이자 시민의 일상을 품격 있게 변화시키는 공간 이라며 앞으로도 도내 곳곳에 더 많은 녹색 쉼터를 만들어 나가겠다 고 말했다.한편, 도시숲은 단순한 녹지 확대를 넘어 도시 생태계 회복의 핵심 인프라로 주목받고 있다. 1 의 도시숲은 연간 미세먼지 약 168 을 흡수하고 이산화탄소 6.9t을 정화하며, 여름철 평균기온을 3 7 낮추는 효과가 있다고 알려져 있다. 강우 시 빗물 유출도 완화시켜 도시형 홍수 예방에도 기여한다.더불어 정서적 효과도 주목된다. 도시숲을 찾는 시민들은 스트레스 감소, 심리적 안정 등 긍정적인 변화를 체감하고 있으며, 도심 속 삶의 질 향상에도 기여하는 것으로 평가된다.오수영 기자 기자의 다른기사 보기",1,0.18049189448356628,http://www.areyou.co.kr/news/articleView.html?idxno=88952,"[아유경제_부동산] 전북, '도시숲 확충' 본격 추진… 202억 원 투입해 3...",2025-05-27 04:15:57.712821,neutral
video_2,"직영 후 법인 설립 가닥 한국학미래진흥원으로 명칭 변경 전라유학진흥원 조감도. 자료사진 전북 부안지역에 짓는 전라유학진흥원이 내년 1월 문을 연다. 12일 전북특별자치도에 따르면 부안군 연곡리 석동마을 옛 도동서원 터에 들어설 전라유학진흥원이 오는 11월 준공된다. 현 공정률은 40 다. 전북자치도는 운영 방식 결정, 문화체육관광부와 예산 협의 등을 다음달 중 마무리할 계획이다. 직영과 위탁 운영, 법인 설립 등 3개 운영 방식에 대한 검토 끝에 기획조정실 의견에 따라 직영으로 하되 조직이 안정화하면 법인을 설립하는 것으로 가닥을 잡았다. 법인 설립은 행정안전부 협의, 설립계획 수립, 타당성 검토, 조례 제정 등을 거쳐야 한다. 명칭도 인공지능 AI 과 디지털 등 미래 확장성을 고려해 한국학미래진흥원 으로 바꾼다. 이는 통합을 추진했던 광주의 한국학호남진흥원을 다분히 의식한 것이란 분석이 나온다. 한국학호남진흥원과의 통합은 광주 전남의 부정적 기류로 쉽지 않은 상황이다. 총 110억 원을 들여 부안 옛 도동서원 터에 짓는 전라유학진흥원은 역사학과 전북학 등 한국학을 비롯해 유교문화 진흥 기반 마련을 위한 연구기관이다. 부안읍 연곡리 470 1 일원의 부지 7028 , 연면적 1913 지하 1층, 지상 1층 에 전라유학관과 디지털지원센터를 조성한다. 10명 내외로 운영 인력을 구성하고 연간 운영 예산은 30억 원으로 정했다. 내년에 정식 개원하면 국학을 기반으로 자료 조사 수집 보존 연구, AI 기반 디지털플랫폼 구축과 콘텐츠 개발, 전문인력 양성과 대중화, 관광자원화, 지역학 연계 사업을 추진한다. CBS노컷뉴스는 여러분의 제보로 함께 세상을 바꿉니다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요. 이메일 카카오톡 노컷뉴스 사이트",1,0.18070007860660553,https://n.news.naver.com/mnews/article/079/0004023073?sid=102,전라유학진흥원 명패 바꿔 달고 내년 1월 개원,2025-05-27 04:15:57.712821,neutral
video_3,"전북특별자치도 요트협회는 6월 5일부터 8일까지 부안 격포항과 변산만 일대에서 제10회 새만금컵 국제요트대회 를 개최한다.전북특별자치도 요트협회는 6월 5일부터 8일까지 부안 격포항과 변산만 일대에서 제10회 새만금컵 국제요트대회 를 개최한다.올해로 10주년을 맞은 이번 대회는 해양수산부, 전북특별자치도, 부안군이 후원하며, 새만금의 탁 트인 해안선과 청정한 바다를 배경으로 전개된다.특히 이번 대회는 전북의 하계올림픽 유치 염원을 담은 의미 있는 행사로 치러진다. 새만금 해역 부안 군산 은 안정적인 기상 조건과 풍부한 관광 인프라를 갖춘 최적의 요트대회 개최지로 평가받고 있으며, 이를 세계에 알리는 계기를 마련한다는 것이 주최 측의 설명이다.올해 대회에는 한국을 비롯해 일본, 중국, 러시아, 대만, 태국, 필리핀 등 7개국에서 총 300여 명의 선수가 참가한다. 선수들은 자국의 명예를 걸고 열띤 경쟁을 펼칠 예정이다.경기는 변산만 해역에서 펼쳐지는 인쇼어 Inshore 및 오프쇼어 Offshore 두 코스에서 진행된다. 종목은 Open, J24, J70, Fareat28, Wing Foil 등 총 5개 부문이며, 날씨와 해상 상태에 따라 일정은 탄력적으로 조정될 수 있다.대회 개막식은 6월 6일 오후 6시 30분 부안 격포항 특설무대에서 열릴 예정이다.전북요트협회 관계자는 새만금컵 국제요트대회는 지역 경제 활성화는 물론, 해양관광자원과 해양스포츠 문화 확산에도 큰 역할을 하고 있다 며 대회를 통해 전 세계에 새만금의 매력을 알리고, 해양환경 보전의 중요성도 함께 전하고자 한다 고 밝혔다.김미진 기자저작권자 전북도민일보 무단전재 및 수집, 재배포 금지김미진 기자다른기사 보기",1,0.23462743560473123,http://www.domin.co.kr/news/articleView.html?idxno=1514099,제10회 새만금컵 국제요트대회 개최…전북 하계올림픽 유치 염원 담아,2025-05-27 04:15:57.712821,neutral
video_4,"권익현 전북자치도 부안군수가 12일 정부세종청사를 방문해 지역 핵심 전략사업의 국가예산 반영을 위한 전방위 행보에 나섰다. 부안군 제공, 재판매 및 DB금지 부안 뉴스1 박제철 기자 권익현 전북자치도 부안군수가 12일 정부세종청사를 방문해 지역 핵심 전략사업의 국가예산 반영을 위한 전방위 행보에 나섰다. 권 군수는 이날 탄소중립 해양 생태 문화 분야 8건의 주요 현안사업을 정부 실무진에게 직접 설명하고 적극적인 정책 반영을 요청했다. 건의된 대표 사업으로는 기후위기 대응형 교육 체험 플랫폼인 탄소중립 체험관 건립, 동학농민혁명의 정신을 계승한 백산성지 조성 및 세계시민혁명의 전당 건립이 포함됐다. 두 사업 모두 국가정책 방향성과 맞닿아 있는 사업으로 지역자원을 국가적 가치로 확장하는 내용을 담고 있다. 또 갯벌 생태자원 보전 및 관광연계형 탐방시설 설치, 격포 여객선터미널 대체 건립, 가축분뇨 공공처리시설 확충, 풍수해 위험지역 종합정비 등 지역 정주환경 개선과 재해 대응을 위한 주요 사업들도 언급하며 국가예산 확보의 당위성을 설명했다. 부안군은 전북특별자치도와의 정책 공조를 강화하고 향후 국회 대응과 부처 편성 단계별 후속 대응을 통해 2026년도 정부예산 확보에 행정력을 집중할 방침이다. 권익현 군수는 부안은 해양, 탄소중립, 생태자원 등 국가의 미래 전략을 선도적으로 구현할 수 있는 충분한 역량과 기반을 갖추고 있다 며 지역 현안이 단순한 지방사업이 아닌 국가정책의 일환으로 추진될 수 있도록 중앙정부와의 협력을 더욱 공고히 하겠다 고 말했다.",1,0.18082039058208466,https://n.news.naver.com/mnews/article/421/0008245011?sid=102,"권익현 부안군수, 세종청사 방문…탄소중립·해양 산업 등 국비 요청",2025-05-27 04:15:57.712821,neutral
video_5,"제3회 신석정 창작음악제 포스터 부안문화재단 제공, 재판매 및 DB금지 부안 뉴스1 박제철 기자 전북자치도 부안군문화재단 이하 재단 이 신석정 시인의 시를 가사로 활용한 창작곡을 공개 모집하는 제3회 신석정 창작음악제를 개최한다. 접수 기간은 5월 12일부터 8월 4일까지이며 접수 및 공모에 대한 자세한 사항은 재단 홈페이지를 통해 확인할 수 있다. 올해 공모전은 장르와 형식의 다양성을 확장해 가요, 가곡, 국악, 트로트, 힙합 총 5개 장르로 나눠 공모한다. 또 작사에도 규정을 완화해 시의 의미를 충분히 살리면서도 더 자유로운 창작을 할 수 있게 했다. 참가자는 제시된 신석정의 시 30편 중 1편을 선택해 해당 시의 주제를 바탕으로 창작곡 1곡 미발표곡 을 제출할 수 있으며 개인 또는 단체, 나이 학력 제한 없이 참여할 수 있다. 수상자에게는 종합대상 1팀 200만원 , 장르별 대상 각 1팀 100만원 등 총 600만원의 상금을 준다. 재단 관계자는 선정된 작품들은 음원사이트를 통해 많은 이들과 공유될 예정이니 음악과 시를 사랑하는 분들의 관심과 참여를 부탁드린다 고 말했다.",1,0.1804123967885971,https://n.news.naver.com/mnews/article/421/0008245021?sid=102,"부안군문화재단, 제3회 신석정 창작음악제 출품작 공모",2025-05-27 04:15:57.712821,neutral
video_6,"순창, 담양과 함께 호남 상생 사업 추진 김제, 새만금 부지 강조 화력 집중 도내 여론 높아 전북도 중재 노력 없다 볼멘소리도 전북 순창군이 전남 담양군과 함께 추진 중인 한국마사회 이전 사업 기본 구상도. 순창군 제공. 재판매 및 DB금지 뉴스1 전주 뉴스1 유승훈 기자 대선이 20여일 앞으로 다가오면서 공공기관 2차 이전에 대한 기대가 전국적으로 높아지고 있는 가운데 전북에서는 한국마사회 유치를 두고 복수의 시군이 치열한 경쟁을 펼치고 있다. 이를 두고 지역 내에서는 광역기관인 전북도의 중재 노력이 절실하다는 지적이 나온다. 타 시도와의 경쟁을 위해 내부 화력을 집중해야 한다는 이유에서다. 전북도의 고심이 커질 것으로 예상된다. 12일 전북자치도 등에 따르면 마사회 이전을 두고 도내에서는 순창군과 김제시가 유치전에 뛰어든 상황이다. 이전 대상은 마사회 본사와 경마장, 렛츠런파크 말 테마공원 등으로 현재 경북과 제주 등 전국 다수 지자체가 유치전에 참여하고 있다. 순창군은 인접 전남 담양군과 함께 호남 상생협력 순창 팔덕면 담양 금성면 을 명분으로 유치전에 행정력을 집중하고 있다. 담양군은 물론 전남도 또한 사업 추진을 강조하고 있는 것으로 전해졌다. 순창군은 담양군과 함께 관련 용역도 마무리 한 상태다. 애초 공동 사업 추진은 담양군이 순창군에 제안하면서 시작됐다. 김제시는 새만금 내 원형섬 1순위 , 수변도시 공공용지 및 농생명용지 6공구 2순위 일부 부안군 행정구역 포함 유치를 통한 지역균형발전을 강조하고 있다. 한국마사회 이전 관련 김제시 유치 방안 현황도. 김제시 제공. 재판매 및 DB금지 뉴스1 양 지역 유치 의지는 상당하다. 순창군은 국가 공모나 공공기관 이전에 등에서 유리한 포인트로 작용하는 시도 간 연대를 명분으로 마련했다. 지역구 포함 전북 및 전남 국회의원 등과의 사업 추진 조율도 진행 중이다. 지역구 박희승 의원 등은 마사회 유치를 기반으로 장수 남원 순창 담양 등을 잇는 이른바 말산업벨트 도 구상 중인 것으로 알려졌다. 김제시 역시 균형발전이란 시대적 논리를 내세우며 새만금을 말 산업 문화 메카로 육성하겠다는 계획이다. 또 새만금에 말산업복합단지가 마련돼 있는 만큼 부지 확대를 통해 중국 경마 인구 유입의 활성화를 꾀할 계획이다. 치열한 경쟁 속에 순창군의 경우 대선공약 반영 등 전북도의 도움을 요청하고 있는 것으로 전해졌다. 하지만 전북도는 대선 이후 공공기관 이전 정책이 본격 부각되면 그 때 논의하자는 입장을 견지 중인 것으로 전해졌다. 일부에서는 도가 시군의 노력에 호응하지 않고 있다는 불만도 제기된다. 도가 새만금으로의 이전을 사실상 결정한 것 아니냐는 말도 나온다. 그간 민선8기 전북도가 지역 내 각종 사업 추진에 있어 새만금을 항상 중심에 뒀다는 이유에서다. 전북도 관계자는 마사회 이전 등 공공기관 이전은 아직 결정된 것이 없다. 벌써 과열되는 이유를 잘 모르겠다 면서 대선 이후 공공기관 이전 현안이 본격화 되면 시군들과 논의할 것 이라고 말했다.",1,0.18000288307666779,https://n.news.naver.com/mnews/article/421/0008245022?sid=102,마사회 유치 놓고 전북 시군 간 경쟁 치열…전북도 고심 커질 듯,2025-05-27 04:15:57.712821,neutral
video_7,"12일 전북 군산 라마다호텔에서 새만금개발청 현대자동차그룹 협력 업무협약이 개최된 가운데 참석자들이 기념 촬영을 하고 있다. 새만금개발청 제공. 재판매 및 DB금지 뉴스1 군산 뉴스1 유승훈 기자 새만금개발청은 12일 글로벌 도시경쟁력 기반 기업친화형 새만금 조성을 위해 현대자동차그룹과 새만금 스마트 모빌리티 스마트시티 구현을 위한 업무협약을 체결했다. 이날 협약은 새만금청과 현대차그룹, 전북도, 군산시, 김제시, 부안군 등 관계자 50여명이 참석한 가운데 군산 라마다호텔에서 진행됐다. 협약은 새만금 메가시티 신모빌리티 연결망 구상과 스마트 미래도시 건설에 대한 양 기관의 공감대를 기반으로 마련됐다. 양 기관은 공동연구단을 구성해 소통하고 새만금 지역에서 최초로 수립되는 스마트도시 계획을 함께 제시함으로써 미래도시의 토대를 마련할 예정이다. 특히 국책사업인 새만금의 도시경쟁력 강화를 위해 현대차그룹의 강점이자 미래도시 핵심 요소인 모빌리티 특화 전략을 수립해 탄소중립 시범사업 실증도 추진할 계획이다. 한편 이날 행사에서는 인공지능 AI 도시부동산 분야의 국제 전문가인 한정훈 교수 호주 뉴사우스웨일즈대 와 함께하는 토크콘서트도 개최됐다. 새만금 지역에 필요한 인공지능 도시개발전략과 미래 비전에 대한 공유와 토론의 장이 마련됐다. 김경안 새만금개발청장은 이번 협업을 통해 새만금 도시개발을 스마트 도시계획 기반으로 미래 모빌리티 특화전략이 이행되고 스마트에너지 실증사업 등이 가시적으로 꽃망울을 틔우는 계기가 될 것 이라고 말했다. 이어 앞으로 첨단 스마트 기술이 새만금에 안정적으로 조성되고 운영될 수 있도록 적극 노력하겠다 고 덧붙였다.",1,0.18042075634002686,https://n.news.naver.com/mnews/article/421/0008245085?sid=102,"새만금청-현대차그룹, '스마트 모빌리티·스마트시티 구현' 협약",2025-05-27 04:15:57.712821,neutral
video_8,"새만금개발청과 현대자동차그룹이 12일 전북 군산 라마다호텔에서 새만금 지역을 글로벌 수준의 스마트도시로 육성하고, 첨단 스마트 모빌리티 기술을 실증 도입하기 위한 양해각서 MOU 를 체결했다. 새만금개발청 새만금개발청과 현대자동차그룹이 12일 새만금 지역을 글로벌 수준의 스마트 도시로 육성하고, 첨단 스마트 모빌리티 기술을 실증 도입하기 위한 양해각서 MOU 를 체결했다. 현대차그룹은 자율주행차, 전기차, 수소차 등 미래형 모빌리티 기술 분야에서 세계적인 경쟁력을 갖춘 기업이다. 스마트시티 구현에 필요한 교통, 에너지, 통신, 인공지능 등 여러 핵심 기술을 보유하고 있다. 도시 단위에서의 실증과 확산을 위한 플랫폼 개발에 강점을 가지고 있다. 이번 협약은 바로 이 같은 기술력과 공간 새만금 의 결합을 통해 미래형 도시 구현을 가속화하려는 시도의 일환이다. 이번 MOU는 지난해 10월부터 주제별 논의를 거쳐 이뤄졌다. 새만금 스마트 미래 도시 건설에 대한 양 기관의 공감대가 생기면서다. 양측은 지난 2월부터 공동 연구단을 구성해 스마트 도시 계획을 수립하고 있다. 새만금개발청 관계자는 단순한 ICT 도입을 넘어 도시 전반을 유기적으로 연결하고 지속 가능한 모델을 창출하기 위한 계획을 마련하고 있다 고 말했다. 이번 연구에는 현대자동차그룹뿐만 아니라, 도시계획 및 교통, 에너지, 환경 분야의 전문가와 국토연구원 및 교통연구원 등 국책연구기관도 참여하고 있다. 이들은 스마트 모빌리티 특화 전략과 스마트 에너지 기반 실증 사업, 탄소 중립 시범 단지 구상 등 다양한 과제를 협업해 진행하고 있다. 김경안 새만금개발청장은 이번 협약은 단순한 도시 개발 차원을 넘어, 대한민국이 추구하는 저탄소 친환경 도시 모델을 구현하고, 지역의 지속 가능한 성장을 유도하기 위한 전략적 파트너십으로 평가된다 고 말했다. 새만금개발청은 이번 MOU를 계기로 새만금에 자율주행차 전용도로를 확대할 계획이다. AI 기반의 교통 관제 시스템, 고정밀 지도, 자율주행 통신 기술 등 관련 인프라 구축도 검토하고 있다. 사업 초기에는 새만금수변도시 내 주요 거점을 연결하는 자율주행 셔틀 운행부터 시작해 점차 로봇 배송, 개인형 자율 차량으로 서비스를 확대할 예정이다. 이와 함께, 교통 사각지대를 해소하기 위한 수요응답형 대중교통 DRT 서비스 도입도 검토한다. DRT는 인공지능 기반으로 실시간 수요를 분석해 노선과 차량을 유연하게 운영하는 방식이다. 새만금처럼 개발 초기 인구 밀도가 낮고 권역이 넓은 지역에서 DRT는 주민의 이동권을 보장하고 삶의 질을 개선하는 데 핵심적 역할을 할 것으로 기대된다. 철도 도로 수상 교통이 융합된 복합 환승 센터와 이를 기반으로 하는 통합 모빌리티 플랫폼 MaaS 도 구축될 예정이다. 사용자는 하나의 앱으로 자율주행 셔틀, 공유 자전거, 수상 택시, DRT 등을 통합 예약 결제하고, 실시간 교통 정보를 통해 최적의 경로를 안내받을 수 있게 된다. 향후에는 로봇택시와 도심 항공 교통 UAM 의 도입까지 준비하고 있다. 김 청장은 새만금은 새로운 미래를 위한 혁신의 중심지로 성장하고 있으며, 새만금 첫 명품 도시인 스마트 수변도시는 민간 기업과의 협업과 인공지능 기술 도입을 통해 첨단 모빌리티와 스마트 기술이 실현되는 글로벌 미래 도시 모델로 조성하겠다 고 밝혔다. 한편 새만금은 전북 군산, 김제, 부안에 걸쳐 약 409 의 광활한 면적을 가진 국내 최대 규모의 간척지다. 방조제 건설을 통해 확보된 대규모 토지에는 산업 관광 에너지 농업 등 다양한 기능을 갖춘 복합도시가 조성되고 있다. 새만금개발청은 최근에는 이 지역을 첨단 모빌리티와 스마트 기술이 융합된 지속 가능한 미래 도시로 개발하기 위한 전략을 본격 추진하고 있다.",1,0.23293370008468628,https://n.news.naver.com/mnews/article/023/0003904692?sid=102,‘새만금을 스마트 도시로 육성’…새만금청·현대차 MOU,2025-05-27 04:15:57.712821,neutral
video_9,"모빌리티 에너지 융합 전략에 첫 시동 AI 도시개발 토론도 병행 군산 뉴시스 고석중 기자 새만금개발청이 현대자동차그룹과 손잡고 새만금을 스마트 모빌리티 스마트 에너지 선도도시로 조성하기 위한 업무협약 MOU 을 12일 체결했다. 새만금청에 따르면 글로벌 도시경쟁력을 갖춘 기업친화형 새만금 조성을 위해 현대차그룹과 스마트 모빌리티 스마트시티 를 구현에 힘을 모으기로 했다. 협약식에는 새만금청 김경안 청장과 현대차그룹 주요 임원, 전북도와 군산시 김제시 부안군 관계자 등 50여 명이 참석했다. 이번 협약은 지난해 10월부터 양측이 주제별 논의를 이어오며 마련된 결과다. 특히 새만금 메가시티 내 신 新 모빌리티 연결망 구상과 스마트 미래도시 건설에 대한 공감대를 바탕으로 추진됐다. 공동연구단을 구성해 새만금지역에서 최초로 수립되는 스마트도시 계획을 함께 제시할 예정이다. 새만금청은 현대차그룹이 보유한 미래 모빌리티 기술을 적극 반영해 스마트도시 전략을 수립하고, 탄소중립 시범사업 실증도 추진할 계획이다.",1,0.1810516119003296,https://n.news.naver.com/mnews/article/003/0013236622?sid=102,"새만금청, 현대차그룹과 모빌리티·에너지 도시 MOU",2025-05-27 04:15:57.712821,neutral
